3205,Jaketown,Jaketown,JAKE,3165,400,1,0,1,1,fe38787e-0a84-4129-b334-4a21d89eae77
3206,Kolomoki,Kolomoki,KOLO,3165,410,0,0,1,1,850d2cfe-08f5-42ac-ab67-470fa1c0a2c1
3207,Lamar,Lamar,LAMA,3165,420,0,0,1,1,4618ac4b-d561-482b-a951-935e86142d3c
3208,Late Archaic,Late Archaic,ARCL,3165,430,0,0,1,1,3462eb03-c216-46bc-a270-4a8b82c292e9
3209,Late Swift Creek,"Swift Creek, Late",SWFL,3165,440,0,0,1,0,52752e2e-68ef-4a91-ace7-440b4304c36d
3210,Leon-Jefferson,Leon-Jefferson,LEJE,3165,450,0,0,1,1,8fa7c789-959d-4f28-821d-0cd095942e2f
3211,Lower Creek,Lower Creek,CREE,3165,460,0,0,1,1,f4315ccf-f33d-41c0-bc41-3cb228d57858
3212,Malabar I,Malabar I,MAL1,3165,470,0,0,1,1,f2968c76-b05f-45dc-9c6b-e331dcc4dcac
3213,Malabar II,Malabar II,MAL2,3165,480,0,0,1,1,93ecf574-39a3-465b-b293-edd12320be5a
3214,"Manasota, 700 B.C.-A.D. 700","Manasota, 700 B.C.-A.D. 700",MANA,3165,490,0,0,1,1,b21fdbb5-e52f-4b52-9950-a23597e2dbcf
3215,Middle Archaic,Middle Archaic,ARCM,3165,500,0,0,1,1,d8bc5091-7f21-4c56-8a8b-29d820bc6bf3
3216,Mt. Taylor,Mt. Taylor,MTTA,3165,510,0,0,1,1,48515015-671b-4f1a-a414-9f4648f079eb
3217,Norwood,Norwood,NORW,3165,520,0,0,1,1,472bf2b3-bca7-4426-8f98-3209695f0497
3219,"Paleoindian, 10000 B.C.-8500 B.C.","Paleoindian, 10,000 B.C.-8500 B.C.",PALE,3165,540,0,0,1,1,903a5834-b075-4659-9059-acb6a132f45e
3302,Early Paleo-Indian,Paleo-Early,PIE ,3165,550,0,0,1,1,92f6cad1-3bc1-4227-8503-80e9a1a81c41
3305,Middle Paleoindian,Paleo-Middle,PIM ,3165,551,0,0,1,1,17461bc2-4235-483f-87ea-1a8dede5727d
3287,Possible Paleoindian,Possible Paleo-Indian or Late P-I/Early Archaic,POPI,3165,552,0,0,1,1,4b9fff66-e67a-4e29-922c-e39869c51d2a
3221,Perico Island,Perico Island,PERI,3165,560,0,0,1,1,2d29196d-7209-4235-b8ad-1a57fc3ea5c2
3222,Potano unspecified,Potano,POTA,3165,570,0,0,1,1,b3bc0db9-da9a-4921-896e-586d345ffd47
3223,Poverty Point,Poverty Point,POVE,3165,580,0,0,1,1,8f06dfee-db16-4bd4-a7e8-c16e0ed0d705
3224,Prehistoric-Aceramic,Prehistoric lacking pottery,PREA,3165,590,0,0,1,1,c8a33cc9-0d49-4f0d-809d-ce013096f9dc
3225,Prehistoric-Ceramic,Prehistoric with pottery,PREC,3165,600,0,0,1,1,a9d60ff1-1450-4d5d-b9ca-ee1755daf7f3
3226,Prehistoric-Unspecified,Prehistoric,PREH,3165,610,0,0,1,1,782c9f6c-04f1-43c5-b823-301a3d31e191
3228,Second Spanish Period 1783-1821,"Spanish-Second Period, 1783-1821",SPN2,3165,630,0,0,1,1,726023cf-9e79-435b-9b3c-2cf42064b5a4
3229,Seminole 1716-present,"Seminole, 1716-present",SEMI,3165,640,0,0,1,1,b46f0fc1-3f19-4601-9f6c-c9a701e1041a
3230,Spanish-1st or 2nd,Spanish-First or Second,SPN ,3165,650,0,0,1,1,78b30d18-6be5-44a1-bc15-7899feaac37a
